,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
74722,154,16,0,0,2,0,0,0,2,28,1
74723,230,31,1,0,0,1,1,3,0,25,1
74724,42,2,1,0,0,1,1,0,0,0,1
74725,29,4,0,0,1,0,1,0,0,2,1
74726,96,2,1,0,0,0,0,0,1,0,1
74727,1,2,0,0,1,0,0,0,1,0,1
74728,118,3,1,1,0,0,0,0,1,0,1
74729,13,5,1,0,0,1,0,1,1,3,1
74730,4,5,0,0,1,0,0,0,1,3,1
74731,67,2,1,0,0,1,1,0,0,1,1
74732,1,1,0,0,1,0,0,0,1,0,1
74733,150,10,0,0,1,0,1,2,0,6,1
74734,14,2,1,0,0,1,1,0,0,0,1
74735,64,3,0,1,1,0,1,0,0,0,1
74736,265,16,1,0,0,15,0,0,1,0,1
74737,397,1,0,0,1,0,0,0,1,0,1
74738,151,13,1,1,0,10,0,0,1,0,1
74739,327,3,1,0,0,1,1,0,0,0,1
74740,73,7,1,0,0,0,0,0,1,5,1
74741,87,2,1,0,0,0,1,0,0,0,1
74742,899,22,1,0,0,20,0,0,1,0,1
74743,25,1,1,0,0,0,1,0,0,0,1
74744,1460,48,1,0,0,0,1,6,0,41,1
74745,262,23,0,0,1,0,0,0,1,21,1
74746,162,6,0,0,1,0,0,0,1,4,1
74747,19,4,0,0,1,0,1,1,0,1,1
74748,73,1,0,0,1,0,0,0,1,0,1
74749,49,7,0,0,1,0,0,1,1,4,1
74750,2139,74,1,1,0,71,0,0,1,0,1
74751,9,3,0,0,1,1,0,0,1,0,1
74752,175,2,1,0,0,0,1,0,0,0,1
74753,738,9,0,1,1,6,1,0,0,1,1
74754,93,63,0,0,1,0,1,13,0,48,1
74755,692,3,0,0,1,1,1,0,0,1,1
74756,48,4,1,0,0,0,0,0,1,2,1
74757,593,3,1,1,0,1,1,0,0,0,1
74758,504,16,0,0,1,0,1,0,0,14,1
74759,286,11,0,0,2,0,0,0,2,18,1
74760,20,4,0,1,1,2,1,0,0,0,1
74761,399,4,1,1,0,0,1,1,0,2,1
74762,7505,9,1,1,0,2,1,1,0,4,1
74763,1021,8,0,1,1,1,0,2,1,4,1
74764,4,1,0,0,1,0,0,0,1,0,1
74765,442,1,1,0,0,0,1,0,0,0,1
74766,83,2,1,0,0,0,0,0,1,0,1
74767,35888,61,1,1,0,48,0,2,1,18,1
74768,42,5,1,2,0,0,0,3,1,1,1
74769,91,2,1,0,0,0,1,1,0,0,1
74770,391,2,1,0,0,0,1,1,0,0,1
74771,48,7,0,0,1,0,0,1,1,4,1
74772,17,1,0,0,1,0,0,0,1,0,1
74773,53,4,1,0,0,3,0,0,1,0,1
74774,386,9,1,1,0,7,0,0,1,0,1
74775,1,1,0,0,1,0,0,0,1,0,1
74776,43,4,0,0,1,0,0,1,1,2,1
74777,1793,37,1,2,0,33,0,0,1,1,1
74778,2,3,0,0,1,0,0,0,1,1,1
74779,128,2,0,0,1,0,1,0,0,0,1
74780,244,3,1,0,0,0,1,1,0,1,1
74781,43,3,0,0,1,0,0,0,1,2,1
74782,3331,18,0,2,1,0,1,3,0,14,1
74783,1449,68,0,0,1,0,1,3,0,63,1
74784,11,3,1,0,0,2,1,0,0,0,1
74785,236,5,1,0,0,3,0,0,1,0,1
74786,138,5,0,0,1,0,0,2,1,1,1
74787,21,2,0,0,1,0,1,0,0,0,1
74788,48,3,1,0,0,0,1,0,0,2,1
74789,46,40,0,0,1,0,0,2,1,36,1
74790,22,3,1,0,0,0,0,1,1,0,1
74791,1140,2,1,0,0,0,1,1,0,0,1
74792,1529,9,0,0,1,8,0,0,1,0,1
74793,59,3,1,0,0,0,0,1,1,0,1
74794,32,1,1,0,0,0,1,0,0,0,1
74795,349,13,1,1,0,2,0,4,1,5,1
74796,38,13,1,0,0,0,0,0,1,11,1
74797,20,3,1,0,0,0,1,0,0,1,1
74798,110,2,1,0,0,0,1,0,0,0,1
74799,10,2,0,0,1,0,0,0,1,0,1
74800,1218,19,1,0,0,0,1,1,0,17,1
74801,4,2,1,0,0,0,1,0,0,0,1
74802,6,5,0,0,1,4,0,0,1,0,1
74803,9,3,0,0,1,0,0,0,1,1,1
74804,354,2,1,0,0,0,1,0,0,0,1
74805,31,2,1,0,0,1,0,0,1,0,1
74806,10,2,1,0,0,0,1,0,0,1,1
74807,105,5,1,0,0,4,1,0,0,0,1
74808,111,2,1,1,0,0,1,0,0,0,1
74809,112,1,1,0,0,0,1,0,0,0,1
74810,4771,56,1,0,0,2,1,3,0,51,1
74811,204,3,0,0,1,0,0,0,1,1,1
74812,5788,168,0,0,1,0,1,3,0,163,1
74813,94,6,0,0,1,0,1,0,0,5,1
74814,41,3,1,0,0,2,1,0,0,0,1
74815,60,5,0,0,1,4,0,0,1,0,1
74816,503,10,0,1,1,0,1,1,0,8,1
74817,263,6,1,0,0,3,1,0,0,1,1
74818,589,1,0,0,1,0,0,0,1,0,1
74819,256,6,1,0,0,0,1,3,0,2,1
74820,234,6,1,1,0,3,1,0,0,0,1
74821,441,17,1,1,0,15,0,1,1,1,1
74822,7,1,1,0,0,0,1,0,0,0,1
74823,105,20,1,0,0,0,1,3,0,15,1
74824,660,14,1,1,0,12,1,0,0,0,1
74825,47,2,0,0,1,0,1,0,0,0,1
74826,54,3,0,0,1,0,1,0,0,1,1
74827,442,8,0,0,1,0,1,1,0,5,1
74828,17,2,1,0,0,0,0,0,1,0,1
74829,91,3,0,0,1,0,1,0,0,1,1
74830,62,3,1,2,0,0,1,0,0,0,1
74831,34,10,1,1,0,7,0,0,1,0,1
74832,9,10,0,0,1,0,0,0,1,8,1
74833,12,1,1,0,0,0,1,0,0,0,1
74834,11,3,1,0,0,2,1,0,0,0,1
74835,11,2,0,0,1,0,0,0,1,0,1
74836,59,10,0,0,1,1,1,0,0,7,1
74837,2564,59,0,3,1,54,0,0,1,0,1
74838,136,1,1,0,0,0,1,0,0,0,1
74839,20,4,1,0,0,3,0,0,1,0,1
74840,117,8,0,0,1,1,1,1,0,6,1
74841,16,16,0,0,1,0,0,1,1,13,1
74842,38,2,1,0,0,0,1,0,0,1,1
74843,9,2,1,0,0,0,1,1,0,0,1
74844,1874,38,1,4,0,33,1,0,0,0,1
74845,100,2,1,0,0,0,1,0,0,0,1
74846,303,2,1,0,0,0,1,0,0,0,1
74847,109,2,0,0,2,0,0,0,2,2,1
74848,100,26,1,0,0,24,0,0,1,0,1
74849,81,13,1,0,0,0,1,1,0,10,1
74850,2033,22,0,1,1,0,1,3,0,18,1
74851,6,2,1,0,0,0,0,0,1,0,1
74852,15,4,1,1,0,0,0,1,1,1,1
74853,42,2,1,0,0,0,1,0,0,0,1
74854,4,1,0,0,1,0,0,0,1,0,1
74855,34,5,0,0,1,0,0,0,1,4,1
74856,9,4,0,0,1,0,0,2,1,0,1
74857,20,10,0,0,1,0,1,2,0,6,1
74858,30,2,1,0,0,0,0,0,1,0,1
74859,146,2,0,0,2,0,0,0,2,2,1
74860,304,1,1,0,0,0,1,0,0,0,1
74861,168,7,0,0,1,0,1,2,0,4,1
74862,474,18,1,3,0,2,1,5,0,10,1
74863,316,3,1,0,0,0,1,1,0,1,1
74864,43,2,1,0,0,0,0,0,1,0,1
74865,1,1,1,0,0,0,1,0,0,0,1
74866,1008,9,0,0,1,0,1,2,0,5,1
74867,1448,3,0,0,1,0,1,0,0,1,1
74868,1466,13,0,0,1,0,1,0,0,12,1
74869,2362,33,0,0,1,0,1,3,0,29,1
74870,22,2,0,0,1,0,1,0,0,0,1
74871,70,2,1,0,0,0,0,0,1,0,1
74872,94,1,1,0,0,0,1,0,0,0,1
74873,150,3,1,0,0,0,1,0,0,1,1
74874,33,6,1,0,0,0,1,1,0,3,1
74875,79,7,0,0,1,0,0,0,1,6,1
74876,530,67,1,5,0,60,0,0,1,0,1
74877,40,2,0,0,2,0,0,0,2,0,1
74878,6,4,0,1,1,2,1,0,0,0,1
74879,21,3,1,0,0,0,0,1,1,1,1
74880,728,3,0,1,1,1,0,0,1,0,1
74881,9,3,0,0,1,0,0,0,1,1,1
74882,393,20,1,0,0,0,1,4,0,14,1
74883,45,42,0,0,1,0,1,0,0,40,1
74884,104,7,1,1,0,3,1,0,0,2,1
74885,303,3,1,0,0,0,1,0,0,2,1
74886,4770,22,0,0,1,0,1,1,0,19,1
74887,23,2,0,1,1,0,0,0,1,0,1
74888,54,4,0,0,1,0,1,0,0,2,1
74889,124,7,1,0,0,1,0,3,1,2,1
74890,1080,89,1,8,0,76,1,2,0,8,1
74891,17,2,1,0,0,0,1,0,0,0,1
74892,3386,25,0,0,1,0,1,2,0,21,1
74893,408,4,1,0,0,0,1,2,0,0,1
74894,20,4,1,0,0,0,0,0,1,2,1
74895,23,10,1,0,0,0,1,4,0,5,1
74896,465,9,1,1,0,7,1,1,0,0,1
74897,516,4,0,0,1,0,1,1,0,1,1
74898,302,1,1,0,0,0,1,0,0,0,1
74899,11,3,0,0,1,1,0,0,1,0,1
74900,36,3,1,0,0,0,1,0,0,1,1
74901,15,4,1,1,0,0,0,1,1,1,1
74902,109,2,1,1,0,0,1,1,0,0,1
74903,36,3,0,0,2,2,0,0,2,4,1
74904,88,2,1,0,0,0,1,0,0,0,1
74905,3118,6,1,0,0,1,1,1,0,3,1
74906,261,6,0,0,1,0,1,3,0,1,1
74907,297,2,1,0,0,0,1,0,0,1,1
74908,925,2,1,0,0,0,0,0,1,0,1
74909,378,2,1,0,0,0,1,0,0,0,1
74910,16,1,0,0,1,0,0,0,1,0,1
74911,11,1,0,0,1,0,0,0,1,0,1
74912,45,26,0,0,1,0,1,2,0,22,1
74913,22,1,1,0,0,0,1,0,0,0,1
74914,68,2,1,0,0,0,0,0,1,0,1
74915,76,5,0,1,1,2,0,0,1,0,1
74916,85,3,1,0,0,0,0,1,1,1,1
74917,30,2,1,1,0,0,1,0,0,0,1
74918,109,1,1,0,0,0,1,0,0,0,1
74919,204,3,0,0,1,0,0,0,1,1,1
74920,46,2,1,1,0,0,1,1,0,0,1
74921,424,4,0,0,1,0,1,0,0,3,1
74922,47,2,0,0,2,0,0,0,2,0,1
74923,424,2,1,0,0,0,1,0,0,1,1
74924,41,10,0,0,1,0,0,1,1,7,1
74925,268,7,1,2,0,1,1,1,0,3,1
74926,309,1,0,0,1,0,0,0,1,0,1
74927,13,6,0,0,1,0,1,0,0,4,1
74928,2,1,0,0,1,0,0,0,1,0,1
74929,126,2,1,0,0,0,1,0,0,0,1
74930,40,7,0,0,1,0,0,0,1,5,1
74931,684,5,0,0,1,0,0,1,1,3,1
74932,244,37,1,0,0,0,1,4,0,31,1
74933,15,4,0,1,1,1,0,0,1,0,1
74934,73,7,1,0,0,0,0,0,1,5,1
74935,8,2,1,0,0,0,1,0,0,1,1
74936,1028,31,0,0,1,0,1,1,0,28,1
74937,37,8,0,0,1,0,0,0,1,6,1
74938,128,3,0,1,1,0,1,0,0,1,1
74939,21,9,0,0,1,0,0,0,1,7,1
74940,48,3,1,0,0,2,0,0,1,0,1
74941,14,4,0,0,1,0,0,0,1,2,1
74942,75,9,0,1,1,0,1,0,0,8,1
74943,1606,27,1,3,0,23,1,0,0,0,1
74944,1003,16,0,0,1,0,1,5,0,9,1
74945,11,1,0,0,1,0,0,0,1,0,1
74946,629,15,1,1,0,0,0,3,1,11,1
74947,629,15,1,1,0,0,0,3,1,11,1
74948,48,3,1,0,0,2,0,0,1,0,1
74949,238,36,1,1,0,1,1,3,0,30,1
74950,121,1,1,0,0,0,1,0,0,0,1
74951,22,2,0,0,1,0,0,0,1,0,1
74952,636,79,0,0,1,0,1,6,0,71,1
74953,31,9,0,2,1,5,0,0,1,0,1
74954,50,19,0,0,1,0,0,0,1,17,1
74955,374,6,1,1,0,4,1,0,0,0,1
74956,81,1,1,0,0,0,1,0,0,0,1
74957,38,4,0,0,1,0,1,1,0,1,1
74958,892,8,0,1,1,5,0,0,1,0,1
74959,23,2,1,0,0,0,0,0,1,0,1
74960,303,2,1,0,0,0,1,0,0,0,1
74961,59,3,1,0,0,1,0,0,1,0,1
74962,1522,4,0,0,0,0,1,0,0,3,1
74963,5664,33,0,1,1,30,0,0,1,0,1
74964,896,34,0,0,1,0,1,2,0,30,1
74965,98,3,1,1,0,0,0,0,1,0,1
74966,427,9,0,2,1,5,0,1,1,0,1
74967,115,17,1,0,0,0,1,2,0,13,1
74968,4553,60,0,0,1,0,1,5,0,53,1
74969,41,1,1,0,0,0,1,0,0,0,1
74970,1240,8,0,0,1,0,1,2,0,4,1
74971,1895,41,1,2,0,38,0,0,1,0,1
74972,462,142,0,0,1,0,1,3,0,137,1
74973,2,1,0,0,1,0,0,0,1,0,1
74974,64,2,1,0,0,0,1,0,0,1,1
74975,380,15,1,1,0,12,0,0,1,0,1
74976,542,10,1,3,0,0,1,3,0,6,1
74977,276,24,0,0,1,0,1,0,0,22,1
74978,520,11,1,0,0,9,1,0,0,2,1
74979,39,2,0,1,1,0,0,0,1,0,1
74980,22,1,0,0,1,0,0,0,1,0,1
74981,46,2,0,0,1,0,1,0,0,0,1
74982,545,18,0,0,1,1,1,1,0,14,1
74983,3,1,1,0,0,0,1,0,0,0,1
74984,18,2,1,0,0,0,1,0,0,0,1
74985,260,9,1,0,0,6,0,1,1,0,1
74986,143,18,0,0,1,0,0,2,1,15,1
74987,424,4,0,0,1,0,1,0,0,3,1
74988,137,5,1,2,0,2,1,0,0,0,1
74989,66,15,0,0,1,0,1,1,0,13,1
74990,1230,12,0,0,1,1,1,1,0,8,1
74991,20,2,1,0,0,0,1,1,0,0,1
74992,20,4,1,0,0,3,0,0,1,0,1
74993,49,1,0,0,1,0,0,0,1,0,1
74994,36,8,1,0,0,0,1,2,0,4,1
74995,336,5,0,0,1,0,1,0,0,3,1
74996,7839,22,1,0,0,19,1,0,0,4,1
74997,43,2,1,0,0,0,0,0,1,0,1
74998,31,2,0,0,1,0,1,0,0,0,1
74999,53,3,0,0,1,1,0,1,1,0,1
75000,20,3,1,0,0,0,1,0,0,1,1
75001,115,7,1,1,0,4,0,0,1,0,1
75002,30,1,0,0,1,0,0,0,1,0,1
75003,3,4,0,0,1,0,0,0,1,2,1
75004,52,3,1,0,0,2,0,0,1,0,1
75005,253,2,0,0,1,0,1,0,0,1,1
75006,10,3,1,0,0,1,0,0,1,0,1
75007,7,8,0,0,1,0,0,1,1,5,1
75008,530,67,1,5,0,60,0,0,1,0,1
75009,107,3,1,1,0,0,0,0,1,0,1
75010,1157,10,0,2,1,7,0,1,1,1,1
75011,2,3,0,0,1,0,0,0,1,1,1
75012,94,6,0,0,1,0,1,0,0,5,1
75013,229,5,0,0,1,0,1,0,0,4,1
75014,236,4,1,1,0,1,1,0,0,1,1
75015,1055,3,1,0,0,1,1,0,0,0,1
75016,23,10,1,0,0,0,1,4,0,5,1
75017,462,1,1,0,0,0,1,0,0,0,1
75018,1946,11,0,2,1,0,1,2,0,8,1
75019,8,2,0,0,1,0,0,0,1,0,1
75020,3116,114,0,0,1,0,1,6,0,106,1
75021,73,3,0,1,1,0,0,0,1,0,1
75022,2,3,0,0,1,0,0,0,1,1,1
75023,911,27,1,0,0,6,0,1,1,23,1
75024,21,3,1,0,0,0,0,1,1,1,1
75025,238,3,1,1,0,0,0,0,1,0,1
75026,43,3,0,2,1,0,1,0,0,0,1
75027,39,35,0,0,1,0,0,2,1,31,1
75028,481,6,0,0,1,1,1,1,0,3,1
75029,5,7,0,0,1,0,0,0,1,5,1
75030,433,8,0,0,1,1,1,1,0,5,1
75031,147,7,1,2,0,4,1,0,0,0,1
75032,22,3,0,0,1,1,1,0,0,1,1
75033,1086,3,1,0,0,0,1,0,0,1,1
75034,280,2,1,0,0,1,1,0,0,0,1
75035,19,4,0,0,1,0,1,1,0,1,1
75036,391,70,1,0,0,2,1,7,0,59,1
75037,20,10,0,0,1,0,1,2,0,6,1
75038,389,25,0,0,1,3,1,1,0,19,1
75039,38,7,1,0,0,3,0,0,1,4,1
75040,156,2,1,0,0,0,1,0,0,0,1
75041,16,6,0,0,1,1,0,0,1,3,1
75042,481,6,0,0,1,1,1,1,0,3,1
75043,1341,3,0,0,1,0,0,0,1,1,1
75044,100,2,1,1,0,0,1,0,0,0,1
75045,1305,39,0,0,1,0,1,1,0,36,1
75046,119,2,1,0,0,0,1,1,0,0,1
75047,44144,12,1,2,0,3,1,1,0,6,1
75048,72,2,1,0,0,0,0,0,1,0,1
75049,112,2,1,0,0,0,0,1,1,0,1
75050,25,4,1,0,0,0,1,0,0,3,1
75051,279,19,1,0,0,0,0,1,1,16,1
75052,179,24,0,2,1,19,1,0,0,3,1
75053,534,13,0,0,1,0,1,1,0,10,1
75054,124,19,1,0,0,0,1,2,0,15,1
75055,18,1,1,0,0,0,1,0,0,0,1
75056,38,4,0,0,1,0,1,1,0,1,1
75057,10,1,0,0,1,0,0,0,1,0,1
75058,1,2,1,0,0,0,1,0,0,0,1
75059,232,11,1,0,0,1,1,0,0,9,1
75060,2258,52,0,0,1,0,0,5,1,46,1
75061,108,12,1,0,0,1,1,0,0,10,1
75062,335,2,0,1,1,0,0,0,1,0,1
75063,182,8,0,0,2,0,0,0,2,12,1
75064,74,4,0,0,1,0,1,1,0,1,1
75065,2314,9,0,0,1,0,0,1,1,7,1
75066,26,2,0,0,1,0,1,0,0,0,1
75067,102,14,1,0,0,0,1,1,0,11,1
75068,1,6,0,0,1,0,1,1,0,3,1
75069,421,25,0,0,2,0,0,0,2,48,1
75070,276,7,0,0,1,1,0,1,1,3,1
75071,115,1,1,0,0,0,1,0,0,0,1
75072,34,1,1,0,0,0,1,0,0,0,1
75073,162,6,0,0,1,0,0,0,1,4,1
75074,391,2,1,0,0,0,1,1,0,0,1
75075,442,1,1,0,0,0,1,0,0,0,1
75076,22,2,1,0,0,0,1,1,0,0,1
75077,75,2,1,0,0,0,0,0,1,0,1
75078,88,2,1,0,0,0,1,0,0,0,1
75079,49,2,1,0,0,0,0,0,1,0,1
75080,958,5,0,0,1,0,1,1,0,2,1
75081,124,12,0,0,1,0,1,1,0,9,1
75082,65,1,1,0,0,0,1,0,0,0,1
75083,43,2,1,0,0,0,0,0,1,0,1
75084,40,3,1,0,0,0,0,0,1,1,1
75085,170,2,0,0,1,0,0,0,1,0,1
75086,11,3,0,0,1,0,1,0,0,1,1
75087,702,7,1,0,0,0,1,0,0,5,1
75088,32,45,1,15,0,28,1,0,0,0,1
75089,141,11,1,0,0,7,0,0,1,4,1
75090,67,6,0,0,1,0,1,1,0,3,1
75091,1748,14,0,0,1,0,1,2,0,10,1
75092,137,5,1,2,0,2,1,0,0,0,1
75093,41,4,0,0,2,0,0,0,2,4,1
75094,43,2,1,1,0,0,1,0,0,0,1
75095,84,1,1,0,0,0,1,0,0,0,1
75096,268,41,0,0,1,0,1,4,0,35,1
75097,1449,68,0,0,1,0,1,3,0,63,1
75098,104,3,0,0,1,0,0,0,1,1,1
75099,98,4,0,2,1,1,0,0,1,0,1
75100,692,3,0,0,1,1,1,0,0,1,1
75101,130,12,1,0,0,1,1,0,0,9,1
75102,3706,2,1,0,0,0,1,0,0,0,1
75103,106,24,0,0,1,0,0,7,1,15,1
75104,2,2,0,0,1,0,0,0,1,0,1
75105,8,5,0,0,1,0,0,2,1,2,1
75106,59,2,0,0,2,0,0,0,2,0,1
75107,416,3,1,0,0,2,1,0,0,0,1
75108,23,4,1,1,0,1,1,0,0,1,1
75109,222,4,0,2,1,1,1,0,0,0,1
75110,11,12,0,0,1,10,1,0,0,0,1
75111,83,1,1,0,0,0,1,0,0,0,1
75112,29,2,0,0,1,0,0,0,1,0,1
75113,7,2,1,0,0,0,0,0,1,0,1
75114,30,2,1,0,0,0,1,1,0,0,1
75115,159,5,1,0,0,0,0,1,1,3,1
75116,41,4,2,0,0,4,0,0,2,0,1
75117,2,1,0,0,1,0,0,0,1,0,1
75118,37,10,0,0,1,8,0,0,1,0,1
75119,42,5,1,2,0,0,0,3,1,1,1
75120,318,2,1,0,0,0,1,0,0,0,1
75121,37,16,0,0,1,0,1,4,0,10,1
75122,2793,13,1,1,0,1,1,3,0,8,1
75123,7,1,1,0,0,0,1,0,0,0,1
75124,414,3,1,0,0,0,1,0,0,1,1
75125,42,2,1,0,0,0,1,0,0,0,1
75126,32,2,0,0,1,0,0,0,1,0,1
75127,251,6,1,0,0,3,1,0,0,2,1
75128,88,2,1,0,0,0,1,0,0,0,1
75129,266,2,1,0,0,0,1,0,0,1,1
75130,648,1,0,0,1,0,0,0,1,0,1
75131,249,19,0,0,1,0,1,0,0,17,1
75132,522,4,0,0,1,0,1,0,0,2,1
75133,31,1,1,0,0,0,1,0,0,0,1
75134,14,2,0,0,1,0,1,0,0,0,1
75135,36,2,0,0,1,0,1,0,0,0,1
75136,114,18,0,0,1,0,0,3,1,13,1
75137,551,5,0,1,1,3,0,0,1,0,1
75138,27,2,0,0,1,0,1,0,0,0,1
75139,8,2,1,0,0,0,1,0,0,0,1
75140,238,17,0,0,1,0,0,3,1,12,1
75141,243,28,1,0,0,0,1,4,0,22,1
75142,549,22,1,3,0,0,1,2,0,18,1
75143,136,1,1,0,0,0,1,0,0,0,1
75144,46,2,0,0,1,0,1,0,0,0,1
75145,25,3,1,1,0,1,1,0,0,0,1
75146,8,1,1,0,0,0,1,0,0,0,1
75147,52,1,1,0,0,0,1,0,0,0,1
75148,96,2,1,0,0,0,0,0,1,0,1
75149,2564,59,0,3,1,54,0,0,1,0,1
75150,3,1,0,0,1,0,0,0,1,0,1
75151,29,2,0,0,1,0,0,0,1,0,1
75152,866,4,1,0,0,3,0,0,1,0,1
75153,336,17,0,0,1,0,1,3,0,12,1
75154,6,7,0,0,1,0,0,0,1,5,1
75155,896,34,0,0,1,0,1,2,0,30,1
75156,26,4,1,0,0,0,0,1,1,1,1
75157,9,5,1,0,0,0,0,0,1,3,1
75158,98,2,1,0,0,0,1,0,0,0,1
75159,12,2,1,0,0,0,1,1,0,0,1
75160,612,6,0,0,1,0,1,1,0,3,1
75161,1748,14,0,0,1,0,1,2,0,10,1
75162,238,3,1,1,0,0,0,0,1,0,1
75163,356,25,1,0,0,23,0,0,1,0,1
75164,1818,7,0,0,1,0,1,0,0,6,1
75165,271,39,1,1,0,19,1,1,0,19,1
75166,335,2,0,1,1,0,0,0,1,0,1
75167,42,2,0,0,1,0,1,0,0,0,1
75168,11,1,1,0,0,0,1,0,0,0,1
75169,3014,43,1,3,0,39,0,0,1,0,1
75170,1,1,1,0,0,0,1,0,0,0,1
75171,3,2,1,0,0,0,1,0,0,1,1
75172,16,2,1,1,0,0,1,0,0,0,1
75173,23,2,0,0,1,0,1,0,0,0,1
75174,49,2,1,0,0,0,1,0,0,0,1
75175,32,6,1,0,0,5,1,0,0,0,1
75176,47,3,0,0,1,0,0,1,1,1,1
75177,32,7,1,0,0,6,1,0,0,0,1
75178,418,11,1,0,0,1,1,2,0,7,1
75179,35,3,0,0,1,0,1,1,0,0,1
75180,14,4,0,0,1,0,1,0,0,2,1
75181,2067,46,1,0,0,0,1,2,0,43,1
75182,72,1,1,0,0,0,1,0,0,0,1
75183,227,30,0,0,1,29,0,0,1,0,1
75184,159,1,1,0,0,0,1,0,0,0,1
75185,16,1,0,0,1,0,0,0,1,0,1
75186,3,4,0,0,1,0,0,0,1,2,1
75187,776,6,0,0,1,0,1,2,0,2,1
75188,289,2,1,0,0,0,1,0,0,0,1
75189,1276,21,0,0,1,0,1,1,0,18,1
75190,49,3,0,0,1,0,0,0,1,2,1
75191,9,5,1,0,0,0,0,0,1,3,1
75192,18691,1,1,0,0,0,1,0,0,0,1
75193,205,11,0,0,1,0,1,2,0,7,1
75194,240,31,1,0,0,0,1,2,0,27,1
75195,10,2,1,0,0,0,0,0,1,0,1
75196,8,1,0,0,1,0,0,0,1,0,1
75197,764,1,0,0,1,0,0,0,1,0,1
75198,733,65,1,3,0,22,1,4,0,43,1
75199,1198,5,0,0,1,0,1,1,0,2,1
75200,119,2,1,0,0,0,1,1,0,0,1
75201,20,3,0,0,1,1,0,0,1,1,1
75202,267,2,1,0,0,1,1,0,0,0,1
75203,258,7,1,0,0,6,1,0,0,0,1
75204,462,142,0,0,1,0,1,3,0,137,1
75205,149,2,0,0,1,0,1,0,0,1,1
75206,91,19,0,0,1,18,0,0,1,0,1
75207,1322,3,0,0,1,0,0,0,1,2,1
75208,363,5,0,0,1,0,1,1,0,2,1
75209,1,2,1,0,0,0,0,0,1,0,1
75210,490,10,0,0,1,0,1,0,0,8,1
75211,1382,159,1,9,0,148,0,0,1,0,1
75212,37,3,0,0,1,1,1,0,0,0,1
75213,91,2,1,1,0,0,1,0,0,0,1
75214,21,16,1,0,0,0,1,0,0,14,1
75215,214,8,1,0,0,7,1,0,0,0,1
75216,54,2,1,0,0,0,1,0,0,0,1
75217,46,2,1,1,0,0,1,1,0,0,1
75218,34,11,0,0,1,0,1,1,0,8,1
75219,98,3,1,1,0,0,0,0,1,0,1
75220,12,1,1,0,0,0,1,0,0,0,1
75221,5,4,0,0,1,1,0,0,1,1,1
75222,503,10,0,1,1,0,1,1,0,8,1
75223,1076,13,1,4,0,8,0,0,1,0,1
75224,26,21,0,0,1,0,0,1,1,18,1
75225,53,1,0,0,1,0,0,0,1,0,1
75226,1164,6,0,2,1,1,1,1,0,1,1
75227,3505,76,1,5,0,69,0,0,1,0,1
75228,57,2,1,0,0,0,1,0,0,1,1
75229,5,1,1,0,0,0,1,0,0,0,1
75230,557,5,0,0,1,0,1,0,0,3,1
75231,7,1,1,0,0,0,1,0,0,0,1
75232,166,2,1,0,0,0,1,1,0,0,1
75233,31,9,0,2,1,5,0,0,1,0,1
75234,29,3,1,0,0,0,1,0,0,1,1
75235,146,5,1,2,0,2,1,0,0,0,1
75236,112,2,0,0,1,0,1,0,0,0,1
75237,59,10,1,0,0,0,1,0,0,9,1
75238,1867,22,1,1,0,20,0,0,1,2,1
75239,9,2,0,0,1,1,0,0,1,0,1
75240,100,2,1,0,0,0,1,0,0,0,1
75241,7,5,0,0,1,0,0,1,1,2,1
75242,5,1,1,0,0,0,1,0,0,0,1
75243,78,2,1,1,0,0,1,0,0,0,1
75244,40,30,1,0,0,0,1,3,0,25,1
75245,42,2,1,0,0,0,0,0,1,0,1
75246,75,1,1,0,0,0,1,0,0,0,1
75247,29,2,0,0,1,0,1,0,0,0,1
75248,7,7,0,0,1,0,0,1,1,4,1
75249,1018,18,0,0,1,0,1,2,0,14,1
75250,75,21,0,0,1,0,1,4,0,15,1
75251,18,11,0,0,1,0,0,0,1,9,1
75252,695,95,1,0,0,0,1,4,0,89,1
75253,85,3,1,0,0,0,0,1,1,1,1
75254,31,22,0,0,1,0,0,2,1,18,1
75255,69,6,1,1,0,0,1,2,0,3,1
75256,22,2,1,0,0,0,1,1,0,0,1
75257,115,1,1,0,0,0,1,0,0,0,1
75258,13,1,0,0,1,0,0,0,1,0,1
75259,4,3,0,0,1,0,0,0,1,1,1
75260,1,1,0,0,1,0,0,0,1,0,1
75261,128,3,0,1,1,0,1,0,0,1,1
75262,3,1,1,0,0,0,1,0,0,0,1
75263,230,31,1,0,0,1,1,3,0,25,1
75264,119,3,0,0,1,0,1,0,0,1,1
75265,244,6,1,1,0,3,0,0,1,1,1
75266,593,2,1,1,0,0,1,0,0,0,1
75267,49,3,0,0,1,0,0,0,1,2,1
75268,156,2,1,0,0,0,1,0,0,0,1
75269,86,2,0,0,2,2,0,0,2,0,1
75270,43,7,0,0,1,0,1,1,0,4,1
75271,106,10,0,0,2,18,0,0,2,0,1
75272,64,3,0,1,1,0,1,0,0,0,1
75273,44,5,1,0,0,2,1,0,0,1,1
75274,8,1,1,0,0,0,1,0,0,0,1
