,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
0,1,1,0,0,0,0,1,0,0,0,0
1,4843,12,0,3,1,8,0,0,0,0,0
2,2,2,1,0,0,0,0,0,1,0,0
3,5,1,0,0,1,0,0,0,0,0,0
4,57,1,1,0,0,0,0,0,0,0,0
5,4,1,1,0,0,0,0,0,0,0,0
6,4,4,0,0,1,2,0,0,1,0,0
7,269,7,0,0,1,5,0,0,1,0,0
8,1,1,0,0,1,0,0,0,0,0,0
9,4,1,1,0,0,0,0,0,0,0,0
10,287,7,0,0,1,0,0,2,1,3,0
11,3,3,0,0,1,1,0,0,1,0,0
12,1,1,0,0,1,0,0,0,0,0,0
13,12,1,0,0,0,0,1,0,0,0,0
14,1791,32,1,1,0,0,1,3,0,28,0
15,1,1,0,0,1,0,0,0,0,0,0
16,100,4,1,1,0,1,0,0,1,0,0
17,1,1,0,0,1,0,0,0,0,0,0
18,4,3,1,1,0,0,0,0,1,0,0
19,39,2,0,1,1,0,0,0,0,0,0
20,62,1,0,0,0,0,1,0,0,0,0
21,4,2,1,0,0,0,0,0,1,0,0
22,44,3,0,0,1,1,0,0,1,0,0
23,28,2,1,0,0,0,0,0,1,0,0
24,49,4,1,0,0,0,0,1,1,1,0
25,10,5,1,0,0,0,0,0,1,3,0
26,40,1,0,0,1,0,0,0,0,0,0
27,124,2,0,0,2,2,0,0,0,0,0
28,7,3,1,1,0,1,0,0,0,0,0
29,1,1,1,0,0,0,0,0,0,0,0
30,7,3,0,0,2,2,0,0,2,0,0
31,16,1,1,0,0,0,0,0,0,0,0
32,7,2,0,0,0,0,0,0,1,1,0
33,15,1,0,0,1,0,0,0,0,0,0
34,3,1,0,0,0,0,1,0,0,0,0
35,113,18,1,0,0,17,0,0,0,0,0
36,14,1,1,0,0,0,0,0,0,0,0
37,1,1,0,0,0,0,1,0,0,0,0
38,131,5,0,0,0,0,1,1,0,3,0
39,2,1,0,0,0,0,0,0,1,0,0
40,480,2,0,0,1,0,1,0,0,0,0
41,5,1,1,0,0,0,0,0,0,0,0
42,26,2,1,0,0,0,1,0,0,1,0
43,11,2,1,0,0,0,0,0,1,0,0
44,1,1,1,0,0,0,0,0,0,0,0
45,4,1,0,0,2,0,0,0,0,0,0
46,3,1,1,0,0,0,0,0,0,0,0
47,8,3,0,0,2,0,0,0,2,2,0
48,115,6,0,1,1,4,0,0,1,0,0
49,23,1,0,0,0,0,1,0,0,0,0
50,1326,3,1,0,0,1,0,0,1,0,0
51,9,1,0,0,1,0,0,0,1,0,0
52,129,8,0,0,0,0,1,0,0,7,0
53,1,1,1,0,0,0,0,0,0,0,0
54,1,1,0,0,1,0,0,0,0,0,0
55,2,2,1,0,0,1,0,0,0,0,0
56,15,1,1,0,0,0,0,0,0,0,0
57,1,1,0,0,1,0,0,0,0,0,0
58,21,2,0,0,2,0,0,0,2,0,0
59,3,1,0,0,1,0,0,0,0,0,0
60,5,2,0,1,1,0,0,0,0,0,0
61,1,1,0,0,1,0,0,0,0,0,0
62,11,1,1,0,0,0,1,0,0,0,0
63,1,1,0,0,0,0,0,0,1,0,0
64,61,1,0,0,0,0,0,0,1,0,0
65,23,9,0,0,1,1,0,3,1,4,0
66,2,1,0,0,1,0,0,0,0,0,0
67,44,2,1,0,0,0,0,0,1,0,0
68,2,1,1,0,0,0,0,0,0,0,0
69,77,1,1,0,0,0,0,0,0,0,0
70,8,2,0,0,1,0,0,0,1,0,0
71,4,2,0,0,0,0,1,0,0,1,0
72,21,1,0,0,1,0,0,0,0,0,0
73,17,1,1,0,0,0,0,0,0,0,0
74,198,5,1,2,0,2,1,0,0,0,0
75,24,1,0,0,1,0,0,0,1,0,0
76,11,3,1,0,0,0,1,1,0,0,0
77,94,22,1,2,0,18,0,0,1,0,0
78,1,1,0,0,1,0,0,0,0,0,0
79,3,2,1,0,0,1,1,0,0,0,0
80,12,1,0,0,1,0,0,0,0,0,0
81,3,1,1,0,0,0,0,0,0,0,0
82,1,1,0,0,0,0,0,0,2,0,0
83,50,1,0,0,2,0,0,0,0,0,0
84,21,3,1,0,0,1,1,0,0,0,0
85,4,1,1,0,0,0,0,0,0,0,0
86,119,3,1,1,0,0,1,0,0,0,0
87,20,1,1,0,0,0,0,0,0,0,0
88,30,14,1,3,0,10,0,0,0,0,0
89,1,1,0,0,1,0,0,0,0,0,0
90,1,1,0,0,0,0,0,0,1,0,0
91,1,1,0,0,1,0,0,0,0,0,0
92,2,1,0,0,1,0,0,0,0,0,0
93,13,3,0,0,1,0,1,1,0,0,0
94,2,1,0,0,1,0,0,0,0,0,0
95,4,3,0,1,1,1,0,0,0,0,0
96,3,2,1,0,0,0,1,0,0,0,0
97,6,2,1,0,0,0,0,0,1,0,0
98,2,1,0,0,2,0,0,0,0,0,0
99,1,1,0,0,1,0,0,0,0,0,0
100,1,1,0,0,1,0,0,0,0,0,0
101,8,1,0,0,0,0,0,0,1,0,0
102,41,4,1,0,0,2,0,0,1,0,0
103,10,1,0,0,0,0,1,0,0,0,0
104,1,1,0,0,1,0,0,0,0,0,0
105,58,4,0,1,1,1,0,0,1,0,0
106,1,1,0,0,0,0,0,0,1,0,0
107,27,1,0,0,0,0,1,0,0,0,0
108,3,2,0,0,0,0,0,0,1,1,0
109,9,1,0,0,1,0,0,0,0,0,0
110,1,1,0,0,0,0,1,0,0,0,0
111,1,1,0,0,1,0,0,0,0,0,0
112,4,1,0,0,0,0,0,0,1,0,0
113,8,2,1,0,0,0,0,0,1,0,0
114,1,1,0,0,0,0,1,0,0,0,0
115,2,1,1,0,0,0,0,0,0,0,0
116,2,1,0,0,1,0,0,0,0,0,0
117,11,1,1,0,0,0,1,0,0,0,0
118,3,1,1,0,0,0,0,0,0,0,0
119,1,1,0,0,1,0,0,0,0,0,0
120,14,11,1,3,0,6,1,0,0,0,0
121,3,1,0,0,1,0,0,0,0,0,0
122,2,1,0,0,0,0,1,0,0,0,0
123,1,1,1,0,0,0,0,0,0,0,0
124,7,2,0,0,1,0,0,0,1,0,0
125,4,2,0,0,1,0,1,0,0,0,0
126,8,1,1,0,0,0,0,0,0,0,0
127,1,1,0,0,2,0,0,0,0,0,0
128,3,2,0,0,1,0,0,0,1,0,0
129,3,1,0,0,0,0,0,0,1,0,0
130,7,1,1,0,0,0,0,0,0,0,0
131,1,1,0,0,1,0,0,0,0,0,0
132,42,1,1,0,0,0,1,0,0,0,0
133,1,1,0,0,0,0,1,0,0,0,0
134,244,4,1,0,0,2,0,1,1,0,0
135,8,1,1,0,0,0,0,0,0,0,0
136,2,1,0,0,1,0,0,0,0,0,0
137,12,2,1,0,0,0,1,0,0,0,0
138,419,4,1,0,0,0,0,1,1,1,0
139,1,1,0,0,1,0,0,0,0,0,0
140,81,6,0,0,2,10,0,0,2,0,0
141,1,1,0,0,0,0,0,0,1,0,0
142,2,1,0,0,1,0,0,0,0,0,0
143,4,1,0,0,1,0,0,0,0,0,0
144,3,1,1,0,0,0,0,0,0,0,0
145,1,1,1,0,0,0,0,0,0,0,0
146,4,3,1,1,0,0,0,0,1,0,0
147,18,1,1,0,0,0,0,0,0,0,0
148,3,1,0,0,1,0,0,0,1,0,0
149,2,1,0,0,1,0,0,0,0,0,0
150,5,1,0,0,0,0,1,0,0,0,0
151,11,3,0,1,1,0,0,0,1,0,0
152,12,2,1,0,0,0,0,0,1,0,0
153,435,8,1,2,0,5,0,0,0,0,0
154,20,2,1,0,0,0,1,0,0,0,0
155,2,1,0,0,1,0,0,0,0,0,0
156,28,1,0,0,0,0,1,0,0,0,0
157,17,1,0,0,1,0,0,0,0,0,0
158,4,1,0,0,1,0,0,0,0,0,0
159,1,1,1,0,0,0,0,0,0,0,0
160,1,1,0,0,1,0,0,0,0,0,0
161,3,2,1,0,0,0,0,0,1,0,0
162,1,1,0,0,1,0,0,0,0,0,0
163,25,1,1,0,0,0,0,0,0,0,0
164,207,17,0,0,2,32,0,0,2,0,0
165,1,1,0,0,1,0,0,0,0,0,0
166,1,1,0,0,0,0,0,0,1,0,0
167,3,1,1,0,0,0,0,0,0,0,0
168,475,39,1,7,0,31,0,0,0,0,0
169,17,6,0,0,0,0,1,1,0,4,0
170,2,1,0,0,1,0,0,0,0,0,0
171,576,1,1,0,0,0,1,0,0,0,0
172,9,2,1,0,0,1,0,0,0,0,0
173,1,1,0,0,1,0,0,0,0,0,0
174,26,2,0,0,1,0,0,0,1,0,0
175,4,1,0,0,0,0,0,0,1,0,0
176,1,1,1,0,0,0,0,0,0,0,0
177,1,1,1,0,0,0,0,0,0,0,0
178,1,1,0,0,1,0,0,0,0,0,0
179,1,1,1,0,0,0,0,0,0,0,0
180,18,1,0,0,0,0,0,0,2,0,0
181,6,1,0,0,1,0,0,0,1,0,0
182,19,1,1,0,0,0,0,0,0,0,0
183,102,4,1,0,0,2,0,0,1,0,0
184,4,1,0,0,1,0,0,0,0,0,0
185,2,2,0,0,1,0,0,0,1,0,0
186,18,2,1,0,0,0,1,0,0,0,0
187,9,4,0,0,2,4,0,0,2,0,0
188,54,9,0,3,1,5,0,0,1,0,0
189,7,1,0,0,1,0,0,0,1,0,0
190,7,2,1,0,0,0,1,0,0,0,0
191,11,4,1,2,0,1,0,0,0,0,0
192,1,1,1,0,0,0,0,0,0,0,0
193,28,2,1,0,0,0,1,1,0,0,0
194,322,2,0,0,1,0,1,0,0,0,0
195,4,2,0,0,1,0,0,0,1,0,0
196,1,1,0,0,1,0,0,0,0,0,0
197,61,6,1,0,0,4,0,0,1,0,0
198,52,1,0,0,0,0,1,0,0,0,0
199,50,5,0,0,2,8,0,0,2,0,0
200,89,2,0,0,1,0,0,0,1,0,0
201,2,1,0,0,2,0,0,0,0,0,0
202,50,18,0,0,1,16,1,0,0,0,0
203,26,4,1,0,0,0,1,0,0,2,0
204,4,2,0,0,1,0,0,0,1,0,0
205,95,1,0,0,0,0,0,0,1,0,0
206,69,3,1,0,0,1,0,0,1,0,0
207,24,1,0,0,0,0,0,0,1,0,0
208,85,15,1,3,0,10,0,0,1,0,0
209,1,1,0,0,1,0,0,0,0,0,0
210,8,4,0,0,2,4,0,0,2,0,0
211,4,1,0,0,1,0,0,0,0,0,0
212,149,6,0,1,1,3,0,0,1,0,0
213,4,1,1,0,0,0,0,0,0,0,0
214,11,5,0,1,1,2,0,0,1,0,0
215,7,2,0,0,1,0,1,0,0,0,0
216,3,1,0,0,0,0,0,0,1,0,0
217,662,3,0,0,2,2,0,0,2,0,0
218,253,11,1,4,0,5,0,0,1,0,0
219,2,2,1,0,0,0,0,0,1,0,0
220,1,1,0,0,0,0,1,0,0,0,0
221,13,12,0,1,1,9,0,0,1,0,0
222,17,1,1,0,0,0,0,0,0,0,0
223,7,1,0,0,0,0,1,0,0,0,0
224,24,1,1,0,0,0,0,0,0,0,0
225,64,6,0,0,1,4,0,0,1,0,0
226,24,4,1,2,0,1,1,0,0,0,0
227,7,1,0,0,0,0,1,0,0,0,0
228,2,1,0,0,1,0,0,0,0,0,0
229,780,10,1,2,0,7,0,0,0,0,0
230,1,1,0,0,1,0,0,0,0,0,0
231,3,1,0,0,0,0,0,0,1,0,0
232,1,1,0,0,1,0,0,0,0,0,0
233,1,1,0,0,1,0,0,0,0,0,0
234,2,1,1,0,0,0,0,0,0,0,0
235,1,1,0,0,1,0,0,0,0,0,0
236,1,1,0,0,0,0,0,0,1,0,0
237,568,3,0,0,0,0,0,1,1,1,0
238,1,1,0,0,0,0,1,0,0,0,0
239,1,1,0,0,1,0,0,0,0,0,0
240,47,2,0,0,2,2,0,0,2,0,0
241,1,1,0,0,0,0,1,0,0,0,0
242,5,2,0,0,0,0,1,1,0,0,0
243,3,3,0,0,1,1,0,0,1,0,0
244,6,1,0,0,1,0,0,0,0,0,0
245,7,1,0,0,0,0,1,0,0,0,0
246,3,2,0,0,1,0,0,0,1,0,0
247,2,1,1,0,0,0,0,0,0,0,0
248,5,2,1,0,0,0,1,0,0,0,0
249,57,8,1,1,0,6,0,0,0,0,0
250,1,1,0,0,1,0,0,0,0,0,0
251,250,2,0,1,1,0,0,0,1,0,0
252,35,3,0,0,1,0,1,0,0,1,0
253,11,1,1,0,0,0,0,0,0,0,0
254,61,1,1,0,0,0,0,0,0,0,0
255,10,1,0,0,1,0,0,0,1,0,0
256,29,1,0,0,1,0,0,0,0,0,0
257,35,3,0,1,1,0,1,0,0,0,0
258,6,1,0,0,1,0,0,0,0,0,0
259,50,2,1,0,0,0,1,1,0,0,0
260,34,1,1,0,0,0,1,0,0,0,0
261,414,9,0,0,1,0,1,1,0,6,0
262,6,1,1,0,0,0,0,0,0,0,0
263,8,2,0,0,1,0,0,0,1,0,0
264,2,1,0,0,1,0,0,0,0,0,0
265,6,4,0,0,0,0,0,1,1,2,0
266,4843,12,0,3,1,8,0,0,0,0,0
267,1,1,0,0,1,0,0,0,0,0,0
268,4,2,0,0,1,0,0,0,1,0,0
269,1,1,0,0,1,0,0,0,0,0,0
270,4,1,1,0,0,0,0,0,0,0,0
271,1,1,0,0,0,0,0,0,1,0,0
272,123,1,1,0,0,0,1,0,0,0,0
273,2,1,0,0,0,0,0,0,1,0,0
274,353,8,0,0,1,0,0,1,1,6,0
275,328,1,1,0,0,0,1,0,0,0,0
276,32,6,1,3,0,2,0,0,0,0,0
277,787,18,1,3,0,14,0,0,0,0,0
278,145,24,1,2,0,20,0,0,1,0,0
279,242,7,1,0,0,4,1,1,0,1,0
280,3,2,1,0,0,0,0,0,1,0,0
281,1,1,0,0,1,0,0,0,0,0,0
282,3,1,1,0,0,0,1,0,0,0,0
283,99,1,0,0,0,0,0,0,1,0,0
284,1,1,0,0,1,0,0,0,0,0,0
285,14,1,0,0,0,0,1,0,0,0,0
286,3,1,0,0,0,0,1,0,0,0,0
287,1,1,0,0,0,0,1,0,0,0,0
288,9,5,0,1,1,3,0,0,0,0,0
289,112,6,1,1,0,4,0,0,0,0,0
290,21,1,1,0,0,0,0,0,0,0,0
291,1,1,0,0,1,0,0,0,0,0,0
292,307,4,1,1,0,1,0,0,1,0,0
293,1,1,0,0,1,0,0,0,0,0,0
294,2,2,1,0,0,1,0,0,0,0,0
295,9,4,0,0,2,6,0,0,2,0,0
296,17,1,0,0,1,0,0,0,0,0,0
297,1,1,0,0,0,0,1,0,0,0,0
298,1,1,0,0,1,0,0,0,0,0,0
299,6,1,0,0,0,0,1,0,0,0,0
300,10,7,0,0,0,0,0,2,1,4,0
301,229,13,0,0,0,0,1,2,0,10,0
302,1,1,0,0,1,0,0,0,0,0,0
303,60,9,1,3,0,4,0,0,1,0,0
304,54,3,0,2,1,0,0,0,0,0,0
305,3,1,1,0,0,0,0,0,0,0,0
306,10,1,0,0,0,0,1,0,0,0,0
307,4,1,1,0,0,0,0,0,0,0,0
308,50,4,1,1,0,1,0,0,1,0,0
309,17,1,0,0,1,0,0,0,1,0,0
310,2,1,0,0,1,0,0,0,0,0,0
311,4,3,0,0,0,0,1,1,0,1,0
312,20,2,1,0,0,0,0,0,1,0,0
313,10,4,0,0,1,2,1,0,0,0,0
314,2,1,0,0,1,0,0,0,0,0,0
315,822,6,1,2,0,2,0,0,1,0,0
316,76,24,1,4,0,19,0,0,0,0,0
317,39,2,0,0,0,0,0,1,1,0,0
318,62,2,0,0,1,1,0,0,1,0,0
319,1682,28,0,0,1,0,1,1,0,25,0
320,73,4,1,1,0,1,1,0,0,0,0
321,37,1,1,0,0,0,1,0,0,0,0
322,111,7,1,3,0,3,1,0,0,0,0
323,10,2,0,0,1,0,0,0,1,0,0
324,12,1,0,0,1,0,0,0,0,0,0
325,5,5,0,0,1,3,0,0,1,0,0
326,360,1,1,0,0,0,0,0,0,0,0
327,13,1,1,0,0,0,0,0,0,0,0
328,7,1,1,0,0,0,0,0,0,0,0
329,56,22,0,1,1,19,0,0,1,0,0
330,50,1,0,0,1,0,0,0,0,0,0
331,1354,1,0,0,1,0,0,0,0,0,0
332,1,1,0,0,1,0,0,0,0,0,0
333,156,4,1,0,0,3,1,0,0,0,0
334,49,11,0,0,0,0,0,2,1,8,0
335,5,1,0,0,0,0,1,0,0,0,0
336,5,2,0,0,1,0,0,0,1,0,0
337,2,1,0,0,1,0,0,0,0,0,0
338,91,1,1,0,0,0,1,0,0,0,0
339,217,14,0,0,2,26,0,0,2,0,0
340,9,1,0,0,1,0,0,0,1,0,0
341,1389,21,0,1,1,18,0,0,1,0,0
342,10,4,0,0,1,2,0,0,1,0,0
343,11,1,1,0,0,0,1,0,0,0,0
344,1,1,0,0,1,0,0,0,0,0,0
345,132,1,1,0,0,0,1,0,0,0,0
346,1,1,0,0,0,0,0,0,1,0,0
347,9,1,1,0,0,0,0,0,0,0,0
348,2,1,1,0,0,0,0,0,0,0,0
349,38,8,0,0,2,12,0,0,2,0,0
350,3,1,0,0,1,0,0,0,0,0,0
351,3,1,0,0,1,0,0,0,0,0,0
352,2,1,0,0,1,0,0,0,1,0,0
353,517,23,0,6,1,15,0,0,1,0,0
354,19,1,0,0,1,0,0,0,0,0,0
355,27,2,0,0,0,0,1,0,0,1,0
356,4,3,0,0,1,2,0,0,0,0,0
357,1,1,0,0,1,0,0,0,0,0,0
358,65,1,1,0,0,0,1,0,0,0,0
359,2,1,0,0,0,0,1,0,0,0,0
360,6,1,0,0,1,0,0,0,0,0,0
361,107,2,0,0,1,0,1,0,0,0,0
362,12,1,1,0,0,0,0,0,0,0,0
363,2,1,1,0,0,0,0,0,0,0,0
364,15,4,0,1,1,2,0,0,1,0,0
365,18,2,0,0,0,0,1,1,0,0,0
366,77,3,1,0,0,1,0,0,1,0,0
367,5,1,0,0,2,0,0,0,0,0,0
368,33,4,0,1,1,2,0,0,0,0,0
369,1,1,0,0,1,0,0,0,0,0,0
370,8,7,0,0,0,0,0,1,1,5,0
371,16,8,1,3,0,3,0,0,1,0,0
372,1,1,0,0,0,0,0,0,1,0,0
373,9,1,0,0,1,0,0,0,1,0,0
374,2,2,0,0,1,0,0,0,1,0,0
375,5,1,1,0,0,0,0,0,0,0,0
376,9,2,0,0,1,0,0,0,1,0,0
377,1,1,0,0,0,0,0,0,2,0,0
378,62,3,1,1,0,0,0,0,1,0,0
379,412,12,0,0,0,0,1,2,0,9,0
380,737,65,1,3,0,61,0,0,1,0,0
381,8,7,1,0,0,1,0,1,1,3,0
382,719,15,1,1,0,11,0,0,1,1,0
383,1,1,1,0,0,0,0,0,0,0,0
384,67,3,0,0,0,0,1,1,0,1,0
385,3,1,1,0,0,0,1,0,0,0,0
386,10,1,0,0,1,0,0,0,0,0,0
387,6,2,0,1,1,0,0,0,0,0,0
388,1,1,0,0,1,0,0,0,0,0,0
389,37,1,1,0,0,0,1,0,0,0,0
390,12,2,0,0,1,0,1,0,0,0,0
391,2,2,0,0,1,0,0,0,1,0,0
392,261,8,1,0,0,7,0,0,0,0,0
393,30,15,0,4,1,10,0,0,0,0,0
394,1,1,1,0,0,0,0,0,0,0,0
395,9,1,0,0,0,0,1,0,0,0,0
396,1,1,1,0,0,0,0,0,0,0,0
397,2,1,1,0,0,0,0,0,0,0,0
398,1,1,0,0,1,0,0,0,0,0,0
399,5,1,0,0,1,0,0,0,0,0,0
400,3,1,0,0,1,0,0,0,0,0,0
401,40,17,1,4,0,12,0,0,0,0,0
402,1,1,0,0,1,0,0,0,0,0,0
403,5,1,1,0,0,0,0,0,0,0,0
404,14,7,0,0,1,5,0,0,1,0,0
405,3,1,0,0,0,0,0,0,2,0,0
406,6,1,0,0,1,0,0,0,0,0,0
407,4,1,0,0,1,0,0,0,0,0,0
408,57,8,1,0,0,0,1,1,0,5,0
409,7,1,0,0,0,0,1,0,0,0,0
410,13,1,0,0,1,0,0,0,0,0,0
411,12,3,0,1,1,0,0,0,1,0,0
412,1,1,1,0,0,0,0,0,0,0,0
413,4,1,0,0,1,0,0,0,0,0,0
414,48,5,1,2,0,2,1,0,0,0,0
415,20,2,1,0,0,0,1,0,0,0,0
416,5,1,0,0,0,0,0,0,1,0,0
417,15,1,1,0,0,0,0,0,0,0,0
418,2,1,1,0,0,0,0,0,0,0,0
419,9,2,0,0,0,0,0,1,1,0,0
420,1,1,0,0,1,0,0,0,0,0,0
421,14,1,0,0,1,0,0,0,0,0,0
422,12,1,0,0,0,0,1,0,0,0,0
423,16,1,1,0,0,0,0,0,0,0,0
424,255,1,0,0,0,0,1,0,0,0,0
425,13,1,1,0,0,0,0,0,0,0,0
426,98,14,0,0,2,24,0,0,2,0,0
427,1,1,0,0,1,0,0,0,0,0,0
428,67,4,1,2,0,1,0,0,0,0,0
429,3,1,0,0,1,0,0,0,1,0,0
430,2,2,1,0,0,0,0,0,1,0,0
431,4,2,1,0,0,0,0,0,1,0,0
432,10,2,1,0,0,0,0,0,1,0,0
433,13,1,0,0,0,0,1,0,0,0,0
434,5,1,1,0,0,0,0,0,0,0,0
435,1,1,0,0,1,0,0,0,0,0,0
436,62,1,1,0,0,0,0,0,0,0,0
437,16,3,1,1,0,0,0,0,1,0,0
438,2,1,0,0,1,0,0,0,0,0,0
439,76,4,1,1,0,2,1,0,0,1,0
440,252,8,0,1,1,4,0,0,1,1,0
441,2,1,0,0,1,0,0,0,0,0,0
442,47,3,0,0,1,1,0,0,1,0,0
443,193,8,0,0,2,12,0,0,2,0,0
444,3,1,0,0,0,0,0,0,1,0,0
445,29,7,0,1,1,4,0,0,1,0,0
446,35,5,1,2,0,2,0,0,0,0,0
447,157,12,0,0,0,0,0,0,1,11,0
448,39,4,0,0,1,0,0,1,1,1,0
449,710,56,1,0,0,54,1,0,0,1,0
450,201,12,1,1,0,10,1,0,0,0,0
451,1,1,0,0,0,0,1,0,0,0,0
452,1,1,0,0,1,0,0,0,0,0,0
453,7,2,0,0,1,0,0,0,1,0,0
454,802,27,0,0,1,0,1,3,0,22,0
455,26,4,0,1,1,2,0,0,0,0,0
456,1,1,0,0,1,0,0,0,0,0,0
457,1,1,0,0,0,0,0,0,1,0,0
458,48,3,0,0,2,2,0,0,2,0,0
459,101,3,1,1,0,0,1,0,0,0,0
460,14,1,2,0,0,0,2,0,0,0,0
461,194,6,1,0,0,4,0,0,1,1,0
462,10,3,1,0,0,1,0,0,1,0,0
463,56,7,0,0,2,12,0,0,2,0,0
464,7,2,1,0,0,0,0,0,1,0,0
465,1,1,0,0,1,0,0,0,0,0,0
466,25,2,0,0,1,0,1,0,0,0,0
467,11,2,1,0,0,0,1,0,0,0,0
468,2,1,0,0,0,0,0,0,1,0,0
469,3,1,1,0,0,0,0,0,0,0,0
470,56,3,1,0,0,1,0,0,1,0,0
471,14,1,0,0,1,0,0,0,1,0,0
472,8,1,0,0,1,0,0,0,0,0,0
473,3,1,0,0,0,0,1,0,0,0,0
474,17,1,0,0,1,0,0,0,0,0,0
475,36,7,0,2,1,3,0,0,1,0,0
476,1,1,0,0,1,0,0,0,0,0,0
477,1,1,0,0,1,0,0,0,0,0,0
478,4,1,0,0,1,0,0,0,0,0,0
479,1,1,0,0,1,0,0,0,0,0,0
480,1,1,0,0,1,0,0,0,0,0,0
481,4,1,0,0,1,0,0,0,0,0,0
482,283,1,1,0,0,0,0,0,0,0,0
483,6,2,0,0,1,0,0,0,1,0,0
484,4,2,0,0,1,0,1,0,0,0,0
485,5,1,0,0,1,0,0,0,0,0,0
486,15,2,1,1,0,0,0,0,0,0,0
487,3,3,0,0,1,0,1,0,0,1,0
488,24,4,1,1,0,2,1,0,0,0,0
489,5,1,1,0,0,0,0,0,0,0,0
490,75,3,1,2,0,0,0,0,0,0,0
491,180,23,1,3,0,19,0,0,1,0,0
492,49,5,0,0,1,3,0,0,1,0,0
493,123,4,0,0,1,2,0,0,1,0,0
494,8,1,1,0,0,0,0,0,0,0,0
495,2,1,1,0,0,0,0,0,0,0,0
496,2,1,0,0,1,0,0,0,0,0,0
497,110,3,1,0,0,2,0,0,1,0,0
498,30,5,1,2,0,1,0,0,1,0,0
499,13,7,0,0,2,10,0,0,2,0,0
500,19,1,0,0,1,0,0,0,0,0,0
501,5,2,0,0,1,0,0,0,1,0,0
502,7,1,1,0,0,0,0,0,0,0,0
503,307,4,1,1,0,1,0,0,1,0,0
504,1,1,0,0,1,0,0,0,0,0,0
505,1,1,0,0,1,0,0,0,0,0,0
506,2,1,0,0,1,0,0,0,0,0,0
507,1,1,0,0,1,0,0,0,0,0,0
508,10,2,1,0,0,1,0,0,0,0,0
509,3,2,1,1,0,0,0,0,0,0,0
510,203,1,1,0,0,0,0,0,0,0,0
511,57,12,0,3,1,7,0,0,1,0,0
512,380,1,0,0,1,0,0,0,0,0,0
513,2,2,0,0,1,0,0,0,1,0,0
514,2,2,1,0,0,0,0,0,1,0,0
515,23,1,1,0,0,0,0,0,0,0,0
516,2,1,1,0,0,0,0,0,0,0,0
517,9,1,1,0,0,0,0,0,0,0,0
518,14,5,0,0,0,0,0,0,1,4,0
519,29,3,0,0,0,0,1,1,0,1,0
520,4,3,0,0,2,2,0,0,2,0,0
521,2,1,0,0,1,0,0,0,0,0,0
522,25,5,0,0,0,0,0,0,2,8,0
523,16,6,0,0,0,0,0,0,1,5,0
524,104,5,1,1,0,2,0,0,1,0,0
525,6,2,0,0,1,0,0,0,1,0,0
526,14,1,0,0,0,0,1,0,0,0,0
527,114,1,0,0,0,0,0,0,1,0,0
528,4,1,1,0,0,0,1,0,0,0,0
529,45,2,1,0,0,0,1,0,0,0,0
530,21,4,0,1,1,2,0,0,0,0,0
531,305,7,1,2,0,4,0,0,0,0,0
532,3,2,1,1,0,0,0,0,0,0,0
533,3,2,1,0,0,0,0,0,1,0,0
534,59,1,1,0,0,0,1,0,0,0,0
535,1,1,0,0,0,0,1,0,0,0,0
536,6,2,0,0,1,0,1,0,0,0,0
537,11,1,0,0,0,0,0,0,1,0,0
538,21,2,1,0,0,0,0,0,1,0,0
539,60,7,0,1,1,5,0,0,1,0,0
540,2,1,0,0,1,0,0,0,0,0,0
541,54,7,0,0,2,12,0,0,0,0,0
542,1,1,1,0,0,0,0,0,0,0,0
543,7,1,0,0,1,0,0,0,0,0,0
544,81,6,1,0,0,0,1,0,0,5,0
545,14,1,0,0,1,0,0,0,0,0,0
546,16,2,1,0,0,0,1,0,0,0,0
547,500,34,0,0,1,0,1,0,0,32,0
548,4,2,1,0,0,0,0,0,1,0,0
549,7,4,1,0,0,3,0,0,0,0,0
550,69,6,0,0,0,0,1,1,0,4,0
551,46,10,0,0,0,0,0,2,1,7,0
552,17,2,1,0,0,0,1,0,0,0,0
553,1,1,0,0,1,0,0,0,0,0,0
554,81,2,1,0,0,1,0,0,0,0,0
555,93,1,0,0,0,0,1,0,0,0,0
556,4,1,0,0,1,0,0,0,1,0,0
557,16,2,1,0,0,0,1,0,0,0,0
558,2,1,0,0,0,0,0,0,1,0,0
559,4,4,0,0,1,2,0,0,1,0,0
560,6,1,0,0,1,0,0,0,0,0,0
561,427,9,0,0,1,0,1,3,0,4,0
562,34,3,0,0,1,1,1,0,0,0,0
563,1,1,0,0,1,0,0,0,0,0,0
564,19,19,0,0,1,17,0,0,1,0,0
565,14,1,0,0,1,0,0,0,0,0,0
566,4,1,0,0,1,0,0,0,0,0,0
567,3,1,0,0,1,0,0,0,0,0,0
568,357,59,1,8,0,49,0,0,1,0,0
569,5,1,0,0,0,0,1,0,0,0,0
570,9,2,0,0,1,0,0,0,1,0,0
571,39,3,0,0,1,1,0,1,1,0,0
572,3,1,0,0,0,0,0,0,1,0,0
573,3,2,1,0,0,1,0,0,0,0,0
574,11,1,1,0,0,0,0,0,0,0,0
575,14,1,1,0,0,0,0,0,0,0,0
576,2,2,0,0,1,0,0,0,1,0,0
577,3,1,0,0,1,0,0,0,0,0,0
578,2,1,0,0,1,0,0,0,0,0,0
