,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
9912,2,1,0,0,0,0,0,0,1,0,0
9913,10,1,0,0,0,0,1,0,0,0,0
9914,1,1,0,0,1,0,0,0,0,0,0
9915,2,1,1,0,0,0,0,0,0,0,0
9916,92,5,1,1,0,2,0,0,1,0,0
9917,9,1,0,0,0,0,0,0,1,0,0
9918,394,1,0,0,0,0,0,0,1,0,0
9919,13,1,1,0,0,0,0,0,0,0,0
9920,6,2,0,0,1,0,1,0,0,0,0
9921,3,2,0,0,1,0,0,0,1,0,0
9922,7,1,0,0,1,0,0,0,1,0,0
9923,33,2,1,0,0,0,0,0,1,0,0
9924,96,8,0,0,1,0,1,0,0,6,0
9925,2,1,1,0,0,0,0,0,0,0,0
9926,5,2,1,0,0,0,0,0,1,0,0
9927,47,4,0,1,1,2,0,0,1,0,0
9928,7233,74,0,2,1,70,0,0,1,0,0
9929,73,7,0,0,1,5,0,0,1,0,0
9930,6,1,0,0,0,0,0,0,2,0,0
9931,2,1,0,0,0,0,1,0,0,0,0
9932,66,2,1,0,0,0,0,0,1,0,0
9933,1,1,1,0,0,0,0,0,0,0,0
9934,720,11,1,3,0,7,0,0,1,0,0
9935,22,1,0,0,1,0,0,0,0,0,0
9936,4,2,1,0,0,0,0,0,1,0,0
9937,11,1,0,0,0,0,1,0,0,0,0
9938,29,1,1,0,0,0,0,0,0,0,0
9939,152,1,1,0,0,0,0,0,0,0,0
9940,394,2,1,0,0,0,1,0,0,1,0
9941,34,4,1,1,0,1,0,0,1,0,0
9942,9,2,0,0,1,1,0,0,1,0,0
9943,12,3,0,0,1,2,0,0,1,0,0
9944,1,1,0,0,1,0,0,0,0,0,0
9945,34,5,0,1,1,2,0,0,1,0,0
9946,1,1,0,0,1,0,0,0,0,0,0
9947,8,1,1,0,0,0,0,0,0,0,0
9948,1,1,1,0,0,0,0,0,0,0,0
9949,3,1,0,0,0,0,1,0,0,0,0
9950,16,11,0,0,0,0,0,2,1,8,0
9951,8,1,1,0,0,0,0,0,0,0,0
9952,3,2,1,1,0,0,1,0,0,0,0
9953,205,3,1,0,0,0,0,0,1,1,0
9954,2,1,0,0,1,0,0,0,0,0,0
9955,1,1,0,0,1,0,0,0,0,0,0
9956,29,3,0,0,0,0,1,2,0,0,0
9957,9,3,1,0,0,1,0,0,1,0,0
9958,8,1,1,0,0,0,0,0,0,0,0
9959,32,1,0,0,0,0,1,0,0,0,0
9960,1,1,0,0,1,0,0,0,0,0,0
9961,2,2,1,0,0,1,0,0,0,0,0
9962,1,1,0,0,1,0,0,0,0,0,0
9963,84,4,0,0,1,2,0,0,1,0,0
9964,85,3,0,0,1,2,0,0,1,0,0
9965,9,1,0,0,0,0,1,0,0,0,0
9966,1,2,1,0,0,1,0,0,0,0,0
9967,1,1,0,0,0,0,0,0,1,0,0
9968,2,1,1,0,0,0,0,0,0,0,0
9969,55,2,0,0,1,0,0,0,1,0,0
9970,1,1,1,0,0,0,0,0,0,0,0
9971,68,1,0,0,1,0,0,0,0,0,0
9972,117,2,1,0,0,0,1,0,0,1,0
9973,49,1,1,0,0,0,1,0,0,0,0
9974,17,1,0,0,1,0,0,0,0,0,0
9975,1,1,0,0,1,0,0,0,0,0,0
9976,1,1,1,0,0,0,0,0,0,0,0
9977,5,1,1,0,0,0,0,0,0,0,0
9978,1,1,0,0,2,0,0,0,0,0,0
9979,5,1,0,0,0,0,0,0,1,0,0
9980,3,2,0,0,1,0,0,0,1,0,0
9981,5,1,0,0,1,0,0,0,0,0,0
9982,224,2,1,1,0,0,1,0,0,0,0
9983,1,1,0,0,1,0,0,0,0,0,0
9984,24,1,0,0,1,0,0,0,1,0,0
9985,24,2,1,0,0,0,1,0,0,0,0
9986,1,1,0,0,2,0,0,0,0,0,0
9987,1,1,0,0,1,0,0,0,0,0,0
9988,8,1,0,0,1,0,0,0,0,0,0
9989,10,8,0,0,1,6,0,0,1,0,0
9990,47,16,0,0,1,0,0,0,1,14,0
9991,2,1,0,0,1,0,0,0,0,0,0
9992,2,2,2,0,0,0,0,0,2,0,0
9993,41,3,0,0,1,0,1,0,0,1,0
9994,2,1,0,0,1,0,0,0,0,0,0
9995,1,1,0,0,0,0,0,0,1,0,0
9996,1,1,0,0,1,0,0,0,0,0,0
9997,1,1,0,0,1,0,0,0,0,0,0
9998,1,1,0,0,1,0,0,0,0,0,0
9999,1,1,0,0,1,0,0,0,0,0,0
10000,61,4,0,0,1,2,1,0,0,0,0
10001,164,4,1,0,0,2,0,0,1,2,0
10002,4,2,1,0,0,0,0,0,1,0,0
10003,1,1,1,0,0,0,0,0,0,0,0
10004,1,1,0,0,1,0,0,0,0,0,0
10005,25,3,1,1,0,0,0,0,1,0,0
10006,9,1,1,0,0,0,0,0,0,0,0
10007,1,1,0,0,1,0,0,0,0,0,0
10008,10,2,0,0,1,0,0,0,1,0,0
10009,18,2,0,0,1,0,0,0,1,0,0
10010,6,4,1,0,0,2,1,0,0,0,0
10011,3,1,1,0,0,0,0,0,0,0,0
10012,5556,55,0,2,1,51,0,0,1,0,0
10013,92,32,1,8,0,21,1,0,0,1,0
10014,2,1,0,0,1,0,0,0,0,0,0
10015,1,1,0,0,1,0,0,0,0,0,0
10016,66,4,1,0,0,3,0,0,0,0,0
10017,7,1,0,0,0,0,1,0,0,0,0
10018,37,2,1,0,0,1,0,0,0,0,0
10019,2,1,0,0,1,0,0,0,0,0,0
10020,31,1,1,0,0,0,0,0,0,0,0
10021,4,1,0,0,1,0,0,0,0,0,0
10022,111,3,1,1,0,1,0,0,1,0,0
10023,22,12,0,0,0,0,0,0,2,22,0
10024,8,1,0,0,1,0,0,0,0,0,0
10025,9,2,1,0,0,1,1,0,0,0,0
10026,8,6,0,2,1,3,0,0,1,0,0
10027,1,1,1,0,0,0,0,0,0,0,0
10028,1,1,0,0,1,0,0,0,0,0,0
10029,33,3,0,0,2,4,0,0,2,0,0
10030,289,1,0,0,1,0,0,0,1,0,0
10031,33,8,0,0,1,0,0,1,1,5,0
10032,1,1,1,0,0,0,0,0,0,0,0
10033,8,5,0,0,1,0,1,2,0,1,0
10034,194,7,0,1,1,2,0,1,1,3,0
10035,9,1,0,0,1,0,0,0,0,0,0
10036,27,3,0,1,1,1,0,0,0,0,0
10037,35,1,1,0,0,0,0,0,0,0,0
10038,90,2,1,1,0,0,0,0,0,0,0
10039,1,1,1,0,0,0,0,0,0,0,0
10040,2,1,0,0,0,0,0,0,1,0,0
10041,1,1,0,0,1,0,0,0,0,0,0
10042,2,1,0,0,1,0,0,0,0,0,0
10043,2,1,1,0,0,0,0,0,0,0,0
10044,111,5,0,0,1,3,0,0,1,0,0
10045,11,1,0,0,1,0,0,0,1,0,0
10046,6,2,0,0,1,0,0,0,1,0,0
10047,2,1,0,0,1,0,0,0,0,0,0
10048,14,3,1,0,0,1,1,0,0,1,0
10049,50,1,0,0,1,0,0,0,0,0,0
10050,55,1,1,0,0,0,0,0,0,0,0
10051,123,1,1,0,0,0,1,0,0,0,0
10052,1013,17,0,0,1,0,1,5,0,10,0
10053,47,3,1,0,0,1,0,0,1,0,0
10054,101,9,1,0,0,8,0,0,0,0,0
10055,492,13,0,0,0,0,1,3,0,9,0
10056,25,1,1,0,0,0,0,0,0,0,0
10057,3,3,0,0,1,1,0,0,1,0,0
10058,6,3,1,1,0,1,0,0,0,0,0
10059,102,1,0,0,1,0,0,0,1,0,0
10060,1,1,1,0,0,0,0,0,0,0,0
10061,29,2,1,0,0,0,0,0,1,0,0
10062,27,1,0,0,1,0,0,0,1,0,0
10063,1,1,1,0,0,0,0,0,0,0,0
10064,8,2,0,0,1,0,0,0,1,0,0
10065,1,1,1,0,0,0,0,0,0,0,0
10066,3,2,1,0,0,0,1,0,0,0,0
10067,14,6,1,1,0,4,0,0,0,0,0
10068,11,1,1,0,0,0,1,0,0,0,0
10069,27,1,0,0,1,0,0,0,0,0,0
10070,2,1,1,0,0,0,0,0,0,0,0
10071,1,1,0,0,1,0,0,0,0,0,0
10072,5,1,0,0,1,0,0,0,0,0,0
10073,1499,35,0,0,0,0,0,1,1,33,0
10074,131,2,1,0,0,0,1,0,0,0,0
10075,1,1,0,0,1,0,0,0,0,0,0
10076,8,3,0,0,2,4,0,0,2,0,0
10077,17,3,1,0,0,2,0,0,1,0,0
10078,17,7,1,0,0,0,1,0,0,6,0
10079,45,1,0,0,0,0,1,0,0,0,0
10080,10,1,0,0,1,0,0,0,0,0,0
10081,6996,163,1,4,0,157,1,5,0,8,0
10082,509,24,1,0,0,22,0,0,1,0,0
10083,1,1,1,0,0,0,0,0,0,0,0
10084,11,1,0,0,0,0,0,0,1,0,0
10085,63,1,0,0,1,0,0,0,0,0,0
10086,39,3,0,0,1,1,0,0,1,0,0
10087,5,2,1,0,0,0,0,0,1,0,0
10088,1064,5,0,0,0,0,1,0,0,4,0
10089,1,1,0,0,1,0,0,0,0,0,0
10090,21,5,0,0,1,3,1,0,0,0,0
10091,79,6,1,0,0,1,1,0,0,5,0
10092,2,1,0,0,1,0,0,0,0,0,0
10093,28,2,0,0,1,0,0,0,1,0,0
10094,1015,3,1,1,0,0,0,1,1,0,0
10095,89,3,0,0,0,0,1,0,0,2,0
10096,1,1,1,0,0,0,0,0,0,0,0
10097,6,4,1,0,0,2,0,0,1,0,0
10098,17,3,0,0,0,0,1,0,0,2,0
10099,3,2,0,0,1,0,0,0,1,0,0
10100,16,9,0,0,0,0,1,1,0,7,0
10101,1,1,0,0,1,0,0,0,0,0,0
10102,3,1,0,0,1,0,0,0,0,0,0
10103,1,1,0,0,1,0,0,0,0,0,0
10104,3,1,0,0,0,0,0,0,1,0,0
10105,51,5,1,2,0,1,0,0,1,0,0
10106,2,2,0,0,1,1,0,0,0,0,0
10107,29,1,1,0,0,0,1,0,0,0,0
10108,1,1,0,0,1,0,0,0,0,0,0
10109,77,2,0,0,0,0,1,0,0,1,0
10110,11,1,1,0,0,0,0,0,0,0,0
10111,352,1,0,0,1,0,0,0,1,0,0
10112,64,2,1,0,0,0,1,0,0,0,0
10113,783,1,0,0,2,0,0,0,0,0,0
10114,11,6,0,0,2,10,0,0,2,0,0
10115,1380,2,0,0,1,0,0,0,1,0,0
10116,4,2,1,0,0,1,0,0,0,0,0
10117,2,2,0,0,1,0,0,0,1,0,0
10118,13,3,1,0,0,0,0,0,1,1,0
10119,8,1,0,0,0,0,1,0,0,0,0
10120,4,1,0,0,0,0,1,0,0,0,0
10121,192,1,1,0,0,0,1,0,0,0,0
10122,8,1,0,0,1,0,0,0,0,0,0
10123,9,1,0,0,1,0,0,0,0,0,0
10124,1,1,1,0,0,0,0,0,0,0,0
10125,7,3,0,0,1,0,1,1,0,0,0
10126,2,1,0,0,1,0,0,0,0,0,0
10127,1,1,0,0,0,0,0,0,1,0,0
10128,13,3,1,0,0,2,1,0,0,0,0
10129,1,1,1,0,0,0,0,0,0,0,0
10130,9,3,0,0,1,0,1,0,0,1,0
10131,10,2,1,0,0,0,1,0,0,0,0
10132,7,1,0,0,2,0,0,0,0,0,0
10133,1,1,0,0,1,0,0,0,0,0,0
10134,417,12,0,0,2,22,0,0,2,0,0
10135,5,2,0,0,2,2,0,0,2,0,0
10136,1,1,0,0,1,0,0,0,0,0,0
10137,6,2,0,0,1,1,0,0,0,0,0
10138,7,1,0,0,0,0,1,0,0,0,0
10139,23,1,1,0,0,0,0,0,0,0,0
10140,5,1,0,0,0,0,1,0,0,0,0
10141,8,2,0,0,2,0,0,0,2,0,0
10142,31,3,1,1,0,1,1,0,0,0,0
10143,2,1,1,0,0,0,0,0,0,0,0
10144,1,1,0,0,2,0,0,0,0,0,0
10145,2,1,0,0,1,0,0,0,0,0,0
10146,30,2,0,0,0,0,1,0,0,1,0
10147,4,1,0,0,0,0,0,0,1,0,0
10148,42,1,0,0,0,0,1,0,0,0,0
10149,13,1,0,0,1,0,0,0,0,0,0
10150,69,2,1,0,0,1,0,0,0,0,0
10151,191,9,1,4,0,4,0,0,0,0,0
10152,9,4,0,0,1,0,0,0,1,2,0
10153,3,2,0,0,1,0,1,0,0,0,0
10154,85,16,0,0,0,0,1,2,0,13,0
10155,17,2,0,1,1,0,0,0,0,0,0
10156,105,3,1,0,0,1,0,0,1,0,0
10157,1,1,0,0,1,0,0,0,0,0,0
10158,12,3,1,0,0,1,0,0,1,0,0
10159,1,1,0,0,1,0,0,0,0,0,0
10160,6,1,0,0,1,0,0,0,0,0,0
10161,1,1,0,0,0,0,1,0,0,0,0
10162,61,2,1,1,0,0,0,0,0,0,0
10163,4,1,0,0,0,0,1,0,0,0,0
10164,5,1,0,0,1,0,0,0,1,0,0
10165,1,1,0,0,1,0,0,0,0,0,0
10166,4,4,1,1,0,1,1,1,0,0,0
10167,69,1,1,0,0,0,0,0,0,0,0
10168,1,1,0,0,1,0,0,0,0,0,0
10169,17,5,1,1,0,2,0,0,1,0,0
10170,90,4,0,1,1,2,0,0,1,0,0
10171,90,7,0,1,1,4,0,0,1,0,0
10172,2,1,0,0,0,0,1,0,0,0,0
10173,2,1,1,0,0,0,0,0,0,0,0
10174,43,6,0,0,2,8,0,0,2,0,0
10175,3,1,1,0,0,0,0,0,0,0,0
10176,4,2,1,0,0,0,0,0,1,0,0
10177,16,2,1,0,0,0,1,0,0,1,0
10178,2,1,0,0,1,0,0,0,0,0,0
10179,17,22,1,5,0,15,0,0,1,0,0
10180,9,2,0,0,1,0,0,0,1,0,0
10181,11,1,0,0,1,0,0,0,0,0,0
10182,10,1,0,0,0,0,1,0,0,0,0
10183,91,8,1,3,0,4,0,0,1,0,0
10184,46,2,1,0,0,0,1,0,0,0,0
10185,1,1,0,0,0,0,1,0,0,0,0
10186,7,3,0,0,0,0,0,0,1,2,0
10187,36,1,0,0,1,0,0,0,1,0,0
10188,2,1,0,0,1,0,0,0,0,0,0
10189,39,3,0,0,1,1,0,0,1,0,0
10190,17,5,1,0,0,3,0,0,1,0,0
10191,27,1,1,0,0,0,1,0,0,0,0
10192,168,18,0,1,1,16,0,0,0,0,0
10193,84,2,0,0,1,0,0,0,1,1,0
10194,2,1,0,0,0,0,1,0,0,0,0
10195,16,4,1,0,0,0,0,0,1,2,0
10196,6,2,1,0,0,0,0,0,1,0,0
10197,2,2,0,0,1,1,0,0,0,0,0
10198,10,1,0,0,0,0,1,0,0,0,0
10199,1,1,0,0,1,0,0,0,0,0,0
10200,2,1,0,0,0,0,0,0,1,0,0
10201,11,1,0,0,0,0,1,0,0,0,0
10202,3,2,0,0,0,0,1,0,0,1,0
10203,1,1,0,0,0,0,0,0,1,0,0
10204,2,1,1,0,0,0,1,0,0,0,0
10205,33,7,0,3,1,3,1,0,0,0,0
10206,47,2,1,0,0,0,0,0,1,0,0
10207,16,9,0,0,2,16,0,0,2,0,0
10208,34,2,0,0,1,0,0,0,1,0,0
10209,1,1,0,0,1,0,0,0,0,0,0
10210,61,1,1,0,0,0,0,0,0,0,0
10211,3,2,0,0,1,1,0,0,0,0,0
10212,1,1,0,0,0,0,0,0,1,0,0
10213,2,1,0,0,1,0,0,0,0,0,0
10214,1,1,0,0,1,0,0,0,0,0,0
10215,2,2,1,0,0,0,0,0,1,0,0
10216,8,3,0,0,1,2,0,0,0,0,0
10217,14,1,0,0,0,0,1,0,0,0,0
10218,1,1,0,0,0,0,0,0,1,0,0
10219,9,2,0,0,1,1,0,0,0,0,0
10220,1,1,0,0,1,0,0,0,0,0,0
10221,9,1,0,0,1,0,0,0,0,0,0
10222,19,3,1,0,0,0,0,0,1,1,0
10223,3,1,1,0,0,0,0,0,0,0,0
10224,24,5,0,0,1,0,0,1,1,2,0
10225,112,4,0,0,0,0,0,1,1,2,0
10226,4,2,0,0,1,0,0,0,1,0,0
10227,15,2,1,0,0,0,1,0,0,0,0
10228,5,1,0,0,1,0,0,0,0,0,0
10229,73,6,1,1,0,3,0,0,1,0,0
10230,1,1,1,0,0,0,0,0,0,0,0
10231,4,1,1,0,0,0,0,0,0,0,0
10232,1,1,0,0,1,0,0,0,0,0,0
10233,87,5,0,1,1,2,0,0,1,0,0
10234,10,1,0,0,1,0,0,0,1,0,0
10235,2,1,1,0,0,0,0,0,0,0,0
10236,144,6,1,1,0,3,1,0,0,1,0
10237,7,3,0,0,1,0,0,0,1,1,0
10238,35,3,0,0,1,0,1,0,0,1,0
10239,90,15,0,0,2,26,0,0,2,0,0
10240,16,2,1,0,0,1,0,0,0,0,0
10241,1,1,0,0,1,0,0,0,0,0,0
10242,87,11,0,0,2,20,0,0,2,0,0
10243,2,2,1,0,0,0,0,0,1,0,0
10244,1,1,0,0,0,0,0,0,1,0,0
10245,1,1,1,0,0,0,0,0,0,0,0
10246,20,4,1,0,0,3,0,0,0,0,0
10247,10,2,1,0,0,0,0,0,1,0,0
10248,4,1,1,0,0,0,0,0,0,0,0
10249,212,7,0,0,2,10,0,0,2,0,0
10250,25,1,1,0,0,0,1,0,0,0,0
10251,322,4,0,0,0,0,1,0,0,3,0
10252,1,1,1,0,0,0,0,0,0,0,0
10253,2,2,0,0,1,0,1,0,0,0,0
10254,1,1,1,0,0,0,0,0,0,0,0
10255,5,2,0,0,1,0,0,0,1,0,0
10256,65,5,1,3,0,1,0,0,0,0,0
10257,13,5,0,1,1,2,0,0,1,0,0
10258,1,1,1,0,0,0,0,0,0,0,0
10259,55,2,0,0,1,0,0,0,1,0,0
10260,1,1,0,0,1,0,0,0,0,0,0
10261,61,4,1,0,0,0,1,2,0,1,0
10262,22,1,0,0,1,0,0,0,0,0,0
10263,1,1,0,0,0,0,1,0,0,0,0
10264,5,3,1,0,0,0,1,0,0,1,0
10265,8,3,1,0,0,0,0,1,1,1,0
10266,25,3,0,0,2,4,0,0,2,0,0
10267,32,1,0,0,0,0,1,0,0,0,0
10268,20,3,0,0,1,2,0,0,1,0,0
10269,9,1,0,0,0,0,0,0,1,0,0
10270,6,1,0,0,1,0,0,0,0,0,0
10271,16,2,1,0,0,1,1,0,0,0,0
10272,59,4,0,1,1,2,0,0,0,0,0
10273,18,2,0,0,1,0,1,0,0,0,0
10274,15,5,0,0,1,4,0,0,0,0,0
10275,133,37,0,0,0,0,1,7,0,29,0
10276,3,1,0,0,0,0,0,0,1,0,0
10277,1579,23,0,4,1,17,0,0,1,0,0
10278,6,2,1,0,0,0,0,0,1,0,0
10279,4,2,0,0,2,2,0,0,2,0,0
10280,1,1,0,0,1,0,0,0,0,0,0
10281,3,1,0,0,0,0,1,0,0,0,0
10282,1,1,0,0,1,0,0,0,0,0,0
10283,10,5,0,0,1,3,0,0,1,0,0
10284,1,1,0,0,1,0,0,0,0,0,0
10285,6,1,1,0,0,0,0,0,0,0,0
10286,4,3,0,0,1,2,0,0,0,0,0
10287,2,1,0,0,1,0,0,0,0,0,0
10288,4,1,0,0,1,0,0,0,0,0,0
10289,1,1,0,0,1,0,0,0,0,0,0
10290,453,13,0,0,0,0,1,1,0,11,0
10291,5,1,1,0,0,0,0,0,0,0,0
10292,50,2,0,0,1,0,1,0,0,0,0
10293,17,2,1,1,0,0,0,0,0,0,0
10294,3,1,1,0,0,0,1,0,0,0,0
10295,19,1,1,0,0,0,1,0,0,0,0
10296,257,6,1,2,0,3,1,0,0,0,0
10297,5,3,1,0,0,1,0,0,1,0,0
10298,133,9,0,0,2,14,0,0,2,0,0
10299,2,1,0,0,1,0,0,0,0,0,0
10300,39,3,0,1,1,0,0,0,1,0,0
10301,396,2,0,0,1,0,0,0,1,0,0
10302,1,1,1,0,0,0,0,0,0,0,0
10303,1,1,0,0,1,0,0,0,0,0,0
10304,412,22,0,0,2,42,0,0,2,0,0
10305,12,1,0,0,1,0,0,0,0,0,0
10306,4,2,1,0,0,0,0,0,1,0,0
10307,1,1,0,0,0,0,0,0,1,0,0
10308,7,4,0,0,1,0,1,0,0,2,0
10309,7,3,1,0,0,2,0,0,0,0,0
10310,149,2,0,0,2,0,0,0,2,0,0
10311,61,4,0,0,0,0,0,1,1,2,0
10312,1,1,0,0,1,0,0,0,0,0,0
10313,31,1,0,0,1,0,0,0,0,0,0
10314,28,3,0,0,0,0,1,2,0,0,0
10315,1,1,0,0,0,0,0,0,1,0,0
10316,22,4,1,0,0,2,1,0,0,0,0
10317,1,1,0,0,1,0,0,0,0,0,0
10318,5,1,0,0,1,0,0,0,0,0,0
10319,2,2,0,0,1,0,1,0,0,0,0
10320,4,3,0,0,1,1,0,0,1,0,0
10321,1,1,0,0,2,0,0,0,0,0,0
10322,3,2,0,0,1,0,0,0,1,0,0
10323,2,1,0,0,1,0,0,0,0,0,0
10324,44,6,0,0,1,0,0,1,1,3,0
10325,4,1,0,0,0,0,0,0,1,0,0
10326,1,1,0,0,1,0,0,0,0,0,0
10327,187,8,0,0,0,0,1,2,0,5,0
10328,1,1,0,0,1,0,0,0,0,0,0
10329,23,4,0,0,1,0,0,1,1,1,0
10330,25,2,1,0,0,0,0,0,1,0,0
10331,99,6,1,0,0,3,1,1,0,0,0
10332,9,2,0,0,1,0,0,0,1,0,0
10333,1,1,0,0,1,0,0,0,0,0,0
10334,14,2,1,0,0,0,1,0,0,0,0
10335,2,2,1,0,0,0,0,0,1,0,0
10336,24,9,1,1,0,7,0,0,0,0,0
10337,4,1,0,0,0,0,1,0,0,0,0
10338,7,2,1,0,0,0,0,0,1,0,0
10339,12,3,0,0,0,0,0,0,1,2,0
10340,1,1,0,0,0,0,0,0,1,0,0
10341,489,2,0,1,1,0,0,0,0,0,0
10342,4,1,0,0,1,0,0,0,0,0,0
10343,1,1,0,0,0,0,1,0,0,0,0
10344,3,1,0,0,0,0,1,0,0,0,0
10345,5,1,0,0,1,0,0,0,1,0,0
10346,8,8,0,0,0,0,0,0,1,7,0
10347,3,1,0,0,1,0,0,0,0,0,0
10348,35,1,1,0,0,0,1,0,0,0,0
10349,1,1,0,0,1,0,0,0,0,0,0
10350,2,1,1,0,0,0,0,0,0,0,0
10351,25,5,0,0,0,0,1,2,0,2,0
10352,15,1,0,0,0,0,1,0,0,0,0
10353,4459,6,1,0,0,5,0,0,1,0,0
10354,155,1,0,0,1,0,0,0,0,0,0
10355,2,2,1,0,0,0,1,0,0,0,0
10356,12,1,0,0,1,0,0,0,0,0,0
10357,5,1,0,0,2,0,0,0,0,0,0
10358,3,1,1,0,0,0,0,0,0,0,0
10359,4,2,1,0,0,0,0,0,1,0,0
10360,1,1,0,0,2,0,0,0,0,0,0
10361,3,2,0,0,1,0,0,0,1,0,0
10362,1,1,0,0,1,0,0,0,0,0,0
10363,8,2,0,0,0,0,0,1,1,0,0
10364,11,1,0,0,2,0,0,0,0,0,0
10365,2056,59,0,4,1,53,0,0,1,0,0
10366,9,2,0,0,1,0,0,0,1,0,0
10367,9,6,0,0,0,0,0,2,1,3,0
10368,1,1,1,0,0,0,0,0,0,0,0
10369,398,40,0,0,0,0,1,3,0,36,0
10370,32,9,1,0,0,0,0,0,1,7,0
10371,2,1,0,0,1,0,0,0,0,0,0
10372,40,1,1,0,0,0,1,0,0,0,0
10373,1,1,0,0,1,0,0,0,0,0,0
10374,1,1,0,0,1,0,0,0,0,0,0
10375,1,1,0,0,2,0,0,0,0,0,0
10376,13,4,0,0,1,2,0,0,1,0,0
10377,66,2,1,0,0,0,0,0,1,0,0
10378,159,2,1,0,0,1,0,0,1,0,0
10379,32,1,1,0,0,0,1,0,0,0,0
10380,4,1,0,0,0,0,0,0,2,0,0
10381,3,1,0,0,1,0,0,0,0,0,0
10382,2,1,1,0,0,0,0,0,0,0,0
10383,1,1,0,0,0,0,0,0,1,0,0
10384,2,1,0,0,1,0,0,0,0,0,0
10385,17,6,0,0,2,10,0,0,2,0,0
10386,19,9,0,0,2,16,0,0,2,0,0
10387,4,2,0,0,1,0,0,0,1,0,0
10388,10,2,0,0,1,0,0,0,1,0,0
10389,3,2,0,0,1,1,0,0,0,0,0
10390,110,2,1,1,0,0,1,0,0,0,0
10391,56,1,1,0,0,0,0,0,0,0,0
10392,1,1,0,0,0,0,0,0,1,0,0
10393,3,3,0,0,2,4,0,0,0,0,0
10394,2,2,0,0,1,0,0,0,1,0,0
10395,38,3,0,0,1,0,1,0,0,1,0
10396,14,1,1,0,0,0,0,0,0,0,0
10397,6,2,1,0,0,0,0,0,1,0,0
10398,141,8,0,4,1,3,1,0,0,0,0
10399,430,7,1,1,0,5,0,0,0,0,0
10400,17,2,1,1,0,0,0,0,0,0,0
10401,132,14,1,3,0,9,0,0,1,0,0
10402,159,1,1,0,0,0,1,0,0,0,0
10403,3,2,0,0,2,0,0,0,2,0,0
10404,75,5,0,0,1,0,0,0,1,3,0
10405,1,1,1,0,0,0,0,0,0,0,0
10406,219,3,0,0,0,0,1,0,0,2,0
10407,1,1,0,0,0,0,1,0,0,0,0
10408,31,2,1,0,0,0,0,0,1,0,0
10409,1,1,0,0,1,0,0,0,0,0,0
10410,1,1,0,0,0,0,1,0,0,0,0
10411,1,1,0,0,1,0,0,0,0,0,0
10412,1,1,0,0,1,0,0,0,0,0,0
10413,13,3,0,0,0,0,0,1,1,1,0
10414,13,1,1,0,0,0,0,0,0,0,0
10415,1,1,0,0,1,0,0,0,0,0,0
10416,34,4,0,0,2,0,0,0,2,4,0
10417,371,3,0,0,0,0,1,1,0,1,0
10418,22,14,0,0,0,0,0,2,1,11,0
10419,15,2,0,0,0,0,0,1,1,0,0
10420,1,1,0,0,1,0,0,0,0,0,0
10421,68,1,1,0,0,0,0,0,0,0,0
10422,24,1,0,0,2,0,0,0,2,0,0
10423,3,1,1,0,0,0,0,0,0,0,0
10424,454,14,0,0,1,0,1,1,0,11,0
10425,14,1,1,0,0,0,1,0,0,0,0
10426,10,4,0,0,2,0,0,0,2,4,0
10427,2,1,0,0,1,0,0,0,0,0,0
10428,3,2,1,0,0,0,0,0,1,0,0
10429,115,3,0,0,1,0,1,0,0,1,0
10430,1,1,0,0,1,0,0,0,0,0,0
10431,1,1,0,0,1,0,0,0,0,0,0
10432,110,6,0,2,1,3,0,0,0,0,0
10433,25,2,0,0,1,0,0,0,1,0,0
10434,11,1,0,0,1,0,0,0,0,0,0
10435,2,2,1,0,0,0,0,0,1,0,0
10436,1,1,0,0,1,0,0,0,0,0,0
10437,47,1,0,0,0,0,1,0,0,0,0
10438,343,1,1,0,0,0,0,0,0,0,0
10439,2,2,0,0,1,0,0,0,1,0,0
10440,1,1,1,0,0,0,0,0,0,0,0
10441,68,2,1,0,0,0,1,0,0,0,0
10442,1,1,0,0,0,0,1,0,0,0,0
10443,660,16,0,0,1,0,1,2,0,12,0
10444,1,1,0,0,1,0,0,0,0,0,0
10445,14,1,0,0,0,0,0,0,1,0,0
10446,6,1,1,0,0,0,0,0,0,0,0
10447,4,1,1,0,0,0,0,0,0,0,0
10448,1,1,0,0,1,0,0,0,0,0,0
10449,20,8,1,1,0,6,0,0,0,0,0
10450,1,1,0,0,1,0,0,0,0,0,0
10451,27,4,1,0,0,0,0,0,1,2,0
10452,85,7,1,2,0,4,0,0,1,0,0
10453,78,9,0,1,1,6,0,0,1,0,0
10454,3,2,0,0,1,0,0,0,1,0,0
10455,1301,18,0,0,0,0,1,3,0,14,0
10456,5,2,1,0,0,0,1,1,0,0,0
10457,273,4,1,1,0,1,0,0,1,0,0
10458,68,7,1,0,0,5,0,0,1,0,0
10459,36,3,1,0,0,0,1,0,0,2,0
10460,2,2,1,0,0,0,0,0,1,0,0
10461,13,2,1,0,0,0,1,0,0,0,0
10462,2,2,0,0,1,1,0,0,0,0,0
10463,3,1,0,0,0,0,0,0,1,0,0
10464,37,5,0,0,2,6,0,0,2,0,0
10465,48,5,0,0,1,3,0,0,1,0,0
10466,1,1,0,0,0,0,0,0,1,0,0
